player_id,player_mfl,season,team,side,pos,join_string
14420,Alec Ingold,2024,MIA,OFF,RB,Alec Ingold MIA RB
14421,Trent Harris,2022,FA,DEF,DE,Trent Harris FA DE
14434,Jeremy Reaves,2022,WAS,DEF,S,Jeremy Reaves WAS S
14434,Jeremy Reaves,2023,WAS,DEF,S,Jeremy Reaves WAS S
14434,Jeremy Reaves,2024,WAS,DEF,S,Jeremy Reaves WAS S
14435,Reggie Bonnafon,2022,FA,OFF,RB,Reggie Bonnafon FA RB
14435,Reggie Bonnafon,2023,FA,OFF,RB,Reggie Bonnafon FA RB
14442,Christian Kuntz,2022,PIT,DEF,LB,Christian Kuntz PIT LB
14442,Christian Kuntz,2023,PIT,DEF,LB,Christian Kuntz PIT LB
14442,Christian Kuntz,2024,PIT,DEF,LB,Christian Kuntz PIT LB
14452,Chris Lammons,2022,CIN,DEF,CB,Chris Lammons CIN CB
14452,Chris Lammons,2023,IND,DEF,CB,Chris Lammons IND CB
14452,Chris Lammons,2024,FA,DEF,CB,Chris Lammons FA CB
14464,Jaeden Graham,2022,FA,OFF,TE,Jaeden Graham FA TE
14467,DelShawn Phillips,2022,BAL,DEF,LB,DelShawn Phillips BAL LB
14467,DelShawn Phillips,2023,BAL,DEF,LB,DelShawn Phillips BAL LB
14467,DelShawn Phillips,2024,HOU,DEF,LB,DelShawn Phillips HOU LB
14472,Tyrel Dodson,2022,BUF,DEF,LB,Tyrel Dodson BUF LB
14472,Tyrel Dodson,2023,BUF,DEF,LB,Tyrel Dodson BUF LB
14472,Tyrel Dodson,2024,MIA,DEF,LB,Tyrel Dodson MIA LB
14478,James Vaughters,2022,FA,DEF,DE,James Vaughters FA DE
14486,DJ Montgomery,2022,FA,OFF,WR,DJ Montgomery FA WR
14486,DJ Montgomery,2023,IND,OFF,WR,DJ Montgomery IND WR
14486,DJ Montgomery,2024,IND,OFF,WR,DJ Montgomery IND WR
14488,Stephen Carlson,2022,FA,OFF,TE,Stephen Carlson FA TE
14494,Andrew Dowell,2022,NOS,DEF,LB,Andrew Dowell NOS LB
14494,Andrew Dowell,2023,NOS,DEF,LB,Andrew Dowell NOS LB
14495,Luke Gifford,2022,DAL,DEF,LB,Luke Gifford DAL LB
14495,Luke Gifford,2023,TEN,DEF,LB,Luke Gifford TEN LB
14495,Luke Gifford,2024,TEN,DEF,LB,Luke Gifford TEN LB
14499,Trinity Benson,2022,DET,OFF,WR,Trinity Benson DET WR
14499,Trinity Benson,2023,FA,OFF,WR,Trinity Benson FA WR
14502,Trey Marshall,2022,LAC,DEF,S,Trey Marshall LAC S
14503,Tom Kennedy,2022,DET,OFF,WR,Tom Kennedy DET WR
14503,Tom Kennedy,2023,DET,OFF,WR,Tom Kennedy DET WR
14503,Tom Kennedy,2024,DET,OFF,WR,Tom Kennedy DET WR
14506,Anthony Pittman,2022,DET,DEF,LB,Anthony Pittman DET LB
14506,Anthony Pittman,2023,DET,DEF,LB,Anthony Pittman DET LB
14506,Anthony Pittman,2024,DET,DEF,LB,Anthony Pittman DET LB
14509,Curtis Bolton,2022,LVR,DEF,LB,Curtis Bolton LVR LB
14509,Curtis Bolton,2023,LVR,DEF,LB,Curtis Bolton LVR LB
14509,Curtis Bolton,2024,TEN,DEF,LB,Curtis Bolton TEN LB
14518,Jalen Thompson,2022,ARI,DEF,S,Jalen Thompson ARI S
14518,Jalen Thompson,2023,ARI,DEF,S,Jalen Thompson ARI S
14518,Jalen Thompson,2024,ARI,DEF,S,Jalen Thompson ARI S
14519,Jordan Kunaszyk,2022,CLE,DEF,LB,Jordan Kunaszyk CLE LB
14519,Jordan Kunaszyk,2023,CLE,DEF,LB,Jordan Kunaszyk CLE LB
14519,Jordan Kunaszyk,2024,FA,DEF,LB,Jordan Kunaszyk FA LB
14531,Albert Huggins,2022,NOS,DEF,DT,Albert Huggins NOS DT
14531,Albert Huggins,2023,ATL,DEF,DT,Albert Huggins ATL DT
14533,Malik Taylor,2022,NYJ,OFF,WR,Malik Taylor NYJ WR
14533,Malik Taylor,2023,NYJ,OFF,WR,Malik Taylor NYJ WR
14533,Malik Taylor,2024,NYJ,OFF,WR,Malik Taylor NYJ WR
14535,Amani Bledsoe,2022,ATL,DEF,DT,Amani Bledsoe ATL DT
14535,Amani Bledsoe,2023,FA,DEF,DT,Amani Bledsoe FA DT
14543,Darius Harris,2022,KCC,DEF,LB,Darius Harris KCC LB
14543,Darius Harris,2023,KCC,DEF,LB,Darius Harris KCC LB
14543,Darius Harris,2024,DAL,DEF,LB,Darius Harris DAL LB
14545,Jason Moore,2022,FA,OFF,WR,Jason Moore FA WR
14545,Jason Moore,2023,FA,OFF,WR,Jason Moore FA WR
14548,Alex Bachman,2022,HOU,OFF,WR,Alex Bachman HOU WR
14548,Alex Bachman,2024,LVR,OFF,WR,Alex Bachman LVR WR
14549,Nsimba Webster,2022,CHI,OFF,WR,Nsimba Webster CHI WR
14549,Nsimba Webster,2023,CHI,OFF,WR,Nsimba Webster CHI WR
14549,Nsimba Webster,2024,CHI,OFF,WR,Nsimba Webster CHI WR
14551,Trenton Irwin,2022,CIN,OFF,WR,Trenton Irwin CIN WR
14551,Trenton Irwin,2023,CIN,OFF,WR,Trenton Irwin CIN WR
14551,Trenton Irwin,2024,FA,OFF,WR,Trenton Irwin FA WR
14552,Khari Blasingame,2022,CHI,OFF,RB,Khari Blasingame CHI RB
14552,Khari Blasingame,2023,CHI,OFF,RB,Khari Blasingame CHI RB
14552,Khari Blasingame,2024,PHI,OFF,RB,Khari Blasingame PHI RB
14553,Davion Davis,2022,FA,OFF,WR,Davion Davis FA WR
14555,Gunner Olszewski,2022,PIT,OFF,WR,Gunner Olszewski PIT WR
14555,Gunner Olszewski,2023,NYG,OFF,WR,Gunner Olszewski NYG WR
14555,Gunner Olszewski,2024,NYG,OFF,WR,Gunner Olszewski NYG WR
14558,Deonte Harty,2022,NOS,OFF,WR,Deonte Harty NOS WR
14558,Deonte Harty,2023,BUF,OFF,WR,Deonte Harty BUF WR
14558,Deonte Harty,2024,BAL,OFF,WR,Deonte Harty BAL WR
14559,Porter Gustin,2022,FA,DEF,DE,Porter Gustin FA DE
14561,Jeff Smith,2022,NYJ,OFF,WR,Jeff Smith NYJ WR
14561,Jeff Smith,2023,ARI,OFF,WR,Jeff Smith ARI WR
14561,Jeff Smith,2024,FA,OFF,WR,Jeff Smith FA WR
14565,Diontae Spencer,2022,NYJ,OFF,WR,Diontae Spencer NYJ WR
14565,Diontae Spencer,2023,FA,OFF,WR,Diontae Spencer FA WR
14579,Kareem Orr,2022,FA,DEF,CB,Kareem Orr FA CB
14590,Azeez Al-Shaair,2022,SFO,DEF,LB,Azeez Al-Shaair SFO LB
14590,Azeez Al-Shaair,2023,TEN,DEF,LB,Azeez Al-Shaair TEN LB
14590,Azeez Al-Shaair,2024,HOU,DEF,LB,Azeez Al-Shaair HOU LB
14592,Olamide Zaccheaus,2022,ATL,OFF,WR,Olamide Zaccheaus ATL WR
14592,Olamide Zaccheaus,2023,PHI,OFF,WR,Olamide Zaccheaus PHI WR
14592,Olamide Zaccheaus,2024,WAS,OFF,WR,Olamide Zaccheaus WAS WR
14595,Kevin Strong,2022,TEN,DEF,DT,Kevin Strong TEN DT
14595,Kevin Strong,2023,FA,DEF,DT,Kevin Strong FA DT
14595,Kevin Strong,2024,FA,DEF,DT,Kevin Strong FA DT
14612,Patrick Laird,2022,TBB,OFF,RB,Patrick Laird TBB RB
14612,Patrick Laird,2023,TBB,OFF,RB,Patrick Laird TBB RB
14612,Patrick Laird,2024,FA,OFF,RB,Patrick Laird FA RB
14613,Steven Sims,2022,PIT,OFF,WR,Steven Sims PIT WR
14613,Steven Sims,2023,HOU,OFF,WR,Steven Sims HOU WR
14613,Steven Sims,2024,BAL,OFF,WR,Steven Sims BAL WR
14618,Devlin Hodges,2022,FA,OFF,QB,Devlin Hodges FA QB
14622,Jordan Taamu,2022,FA,OFF,QB,Jordan Taamu FA QB
14624,Micah Abernathy,2022,ATL,DEF,S,Micah Abernathy ATL S
14624,Micah Abernathy,2023,ATL,DEF,S,Micah Abernathy ATL S
14624,Micah Abernathy,2024,ATL,DEF,S,Micah Abernathy ATL S
14627,Brandin Bryant,2022,BUF,DEF,DT,Brandin Bryant BUF DT
14640,Ethan Wolf,2022,FA,OFF,TE,Ethan Wolf FA TE
14652,Kevin Givens,2022,SFO,DEF,DT,Kevin Givens SFO DT
14652,Kevin Givens,2023,SFO,DEF,DT,Kevin Givens SFO DT
14652,Kevin Givens,2024,SFO,DEF,DT,Kevin Givens SFO DT
14653,Isaiah Mack,2022,NYJ,DEF,DT,Isaiah Mack NYJ DT
14653,Isaiah Mack,2023,FA,DEF,DT,Isaiah Mack FA DT
14665,Brandon Dillon,2022,FA,OFF,TE,Brandon Dillon FA TE
14669,Keisean Nixon,2022,GBP,DEF,CB,Keisean Nixon GBP CB
14669,Keisean Nixon,2023,GBP,DEF,CB,Keisean Nixon GBP CB
14669,Keisean Nixon,2024,GBP,DEF,CB,Keisean Nixon GBP CB
14670,Daniel Ekuale,2022,NEP,DEF,DT,Daniel Ekuale NEP DT
14670,Daniel Ekuale,2023,NEP,DEF,DT,Daniel Ekuale NEP DT
14670,Daniel Ekuale,2024,NEP,DEF,DT,Daniel Ekuale NEP DT
14671,CJ Moore,2022,DET,DEF,S,CJ Moore DET S
14671,CJ Moore,2023,FA,DEF,S,CJ Moore FA S
14672,Troy Reeder,2022,LAC,DEF,LB,Troy Reeder LAC LB
14672,Troy Reeder,2023,LAR,DEF,LB,Troy Reeder LAR LB
14672,Troy Reeder,2024,LAR,DEF,LB,Troy Reeder LAR LB
14674,Jamal Perry,2022,FA,DEF,CB,Jamal Perry FA CB
14675,Shy Tuttle,2022,NOS,DEF,DT,Shy Tuttle NOS DT
14675,Shy Tuttle,2023,CAR,DEF,DT,Shy Tuttle CAR DT
14675,Shy Tuttle,2024,CAR,DEF,DT,Shy Tuttle CAR DT
14676,Kyle Phillips,2022,NYJ,DEF,DE,Kyle Phillips NYJ DE
14676,Kyle Phillips,2023,NOS,DEF,DE,Kyle Phillips NOS DE
14676,Kyle Phillips,2024,FA,DEF,DE,Kyle Phillips FA DE
14680,Bryan Mone,2022,SEA,DEF,DT,Bryan Mone SEA DT
14680,Bryan Mone,2023,SEA,DEF,DT,Bryan Mone SEA DT
14681,Demone Harris,2022,HOU,DEF,DE,Demone Harris HOU DE
14681,Demone Harris,2023,ATL,DEF,DT,Demone Harris ATL DT
14681,Demone Harris,2024,ATL,DEF,DE,Demone Harris ATL DE
14683,Chris Jones,2022,FA,DEF,CB,Chris Jones FA CB
14702,Roderic Teamer,2022,LVR,DEF,S,Roderic Teamer LVR S
14702,Roderic Teamer,2023,FA,DEF,S,Roderic Teamer FA S
14702,Roderic Teamer,2024,FA,DEF,S,Roderic Teamer FA S
14716,Jonathan Harris,2022,DEN,DEF,DT,Jonathan Harris DEN DT
14716,Jonathan Harris,2023,DEN,DEF,DT,Jonathan Harris DEN DT
14716,Jonathan Harris,2024,MIN,DEF,DT,Jonathan Harris MIN DT
14722,Nik Needham,2022,MIA,DEF,CB,Nik Needham MIA CB
14722,Nik Needham,2023,MIA,DEF,CB,Nik Needham MIA CB
14722,Nik Needham,2024,FA,DEF,CB,Nik Needham FA CB
14727,Craig Reynolds,2022,DET,OFF,RB,Craig Reynolds DET RB
14727,Craig Reynolds,2023,DET,OFF,RB,Craig Reynolds DET RB
14727,Craig Reynolds,2024,DET,OFF,RB,Craig Reynolds DET RB
14728,Derick Roberson,2022,FA,DEF,DE,Derick Roberson FA DE
14737,Joe Giles-Harris,2022,FA,DEF,LB,Joe Giles-Harris FA LB
14737,Joe Giles-Harris,2024,JAC,DEF,LB,Joe Giles-Harris JAC LB
14738,Anthony Rush,2022,FA,DEF,DT,Anthony Rush FA DT
14738,Anthony Rush,2023,FA,DEF,DT,Anthony Rush FA DT
14741,Tae Hayes,2022,NEP,DEF,CB,Tae Hayes NEP CB
14741,Tae Hayes,2023,NYJ,DEF,CB,Tae Hayes NYJ CB
14746,Jacob Tuioti-Mariner,2022,FA,DEF,DE,Jacob Tuioti-Mariner FA DE
14752,Jesper Horsted,2022,LVR,OFF,TE,Jesper Horsted LVR TE
14752,Jesper Horsted,2023,LVR,OFF,TE,Jesper Horsted LVR TE
14752,Jesper Horsted,2024,FA,OFF,TE,Jesper Horsted FA TE
14760,Rico Gafford,2022,FA,OFF,WR,Rico Gafford FA WR
14777,Joe Burrow,2022,CIN,OFF,QB,Joe Burrow CIN QB
14777,Joe Burrow,2023,CIN,OFF,QB,Joe Burrow CIN QB
14777,Joe Burrow,2024,CIN,OFF,QB,Joe Burrow CIN QB
14778,Tua Tagovailoa,2022,MIA,OFF,QB,Tua Tagovailoa MIA QB
14778,Tua Tagovailoa,2023,MIA,OFF,QB,Tua Tagovailoa MIA QB
14778,Tua Tagovailoa,2024,MIA,OFF,QB,Tua Tagovailoa MIA QB
14779,Justin Herbert,2022,LAC,OFF,QB,Justin Herbert LAC QB
14779,Justin Herbert,2023,LAC,OFF,QB,Justin Herbert LAC QB
14779,Justin Herbert,2024,LAC,OFF,QB,Justin Herbert LAC QB
14780,Jacob Eason,2022,CAR,OFF,QB,Jacob Eason CAR QB
14780,Jacob Eason,2023,NYG,OFF,QB,Jacob Eason NYG QB
14780,Jacob Eason,2024,FA,OFF,QB,Jacob Eason FA QB
14781,Jake Fromm,2022,WAS,OFF,QB,Jake Fromm WAS QB
14781,Jake Fromm,2023,FA,OFF,QB,Jake Fromm FA QB
14781,Jake Fromm,2024,DET,OFF,QB,Jake Fromm DET QB
14782,Jordan Love,2022,GBP,OFF,QB,Jordan Love GBP QB
14782,Jordan Love,2023,GBP,OFF,QB,Jordan Love GBP QB
14782,Jordan Love,2024,GBP,OFF,QB,Jordan Love GBP QB
14783,Jalen Hurts,2022,PHI,OFF,QB,Jalen Hurts PHI QB
14783,Jalen Hurts,2023,PHI,OFF,QB,Jalen Hurts PHI QB
14783,Jalen Hurts,2024,PHI,OFF,QB,Jalen Hurts PHI QB
14784,Steven Montez,2022,FA,OFF,QB,Steven Montez FA QB
14785,Nate Stanley,2022,FA,OFF,QB,Nate Stanley FA QB
14787,Anthony Gordon,2022,FA,OFF,QB,Anthony Gordon FA QB
14789,Tyler Huntley,2022,BAL,OFF,QB,Tyler Huntley BAL QB
14789,Tyler Huntley,2023,BAL,OFF,QB,Tyler Huntley BAL QB
14789,Tyler Huntley,2024,MIA,OFF,QB,Tyler Huntley MIA QB
14790,James Morgan,2022,FA,OFF,QB,James Morgan FA QB
14792,Bryce Perkins,2022,LAR,OFF,QB,Bryce Perkins LAR QB
14792,Bryce Perkins,2023,FA,OFF,QB,Bryce Perkins FA QB
14793,Jake Luton,2022,NOS,OFF,QB,Jake Luton NOS QB
14793,Jake Luton,2023,FA,OFF,QB,Jake Luton FA QB
14797,DAndre Swift,2022,DET,OFF,RB,DAndre Swift DET RB
14797,DAndre Swift,2023,PHI,OFF,RB,DAndre Swift PHI RB
14797,DAndre Swift,2024,CHI,OFF,RB,DAndre Swift CHI RB
14798,Zack Moss,2022,IND,OFF,RB,Zack Moss IND RB
14798,Zack Moss,2023,IND,OFF,RB,Zack Moss IND RB
14798,Zack Moss,2024,CIN,OFF,RB,Zack Moss CIN RB
14799,Cam Akers,2022,LAR,OFF,RB,Cam Akers LAR RB
14799,Cam Akers,2023,MIN,OFF,RB,Cam Akers MIN RB
14799,Cam Akers,2024,MIN,OFF,RB,Cam Akers MIN RB
14800,JK Dobbins,2022,BAL,OFF,RB,JK Dobbins BAL RB
14800,JK Dobbins,2023,BAL,OFF,RB,JK Dobbins BAL RB
14800,JK Dobbins,2024,LAC,OFF,RB,JK Dobbins LAC RB
14801,Eno Benjamin,2022,NOS,OFF,RB,Eno Benjamin NOS RB
14801,Eno Benjamin,2023,NOS,OFF,RB,Eno Benjamin NOS RB
14801,Eno Benjamin,2024,FA,OFF,RB,Eno Benjamin FA RB
14802,Jonathan Taylor,2022,IND,OFF,RB,Jonathan Taylor IND RB
14802,Jonathan Taylor,2023,IND,OFF,RB,Jonathan Taylor IND RB
14802,Jonathan Taylor,2024,IND,OFF,RB,Jonathan Taylor IND RB
14803,Clyde Edwards-Helaire,2022,KCC,OFF,RB,Clyde Edwards-Helaire KCC RB
14803,Clyde Edwards-Helaire,2023,KCC,OFF,RB,Clyde Edwards-Helaire KCC RB
14803,Clyde Edwards-Helaire,2024,FA,OFF,RB,Clyde Edwards-Helaire FA RB
14804,Anthony McFarland,2022,PIT,OFF,RB,Anthony McFarland PIT RB
14804,Anthony McFarland,2023,FA,OFF,RB,Anthony McFarland FA RB
14804,Anthony McFarland,2024,FA,OFF,RB,Anthony McFarland FA RB
14805,AJ Dillon,2022,GBP,OFF,RB,AJ Dillon GBP RB
14805,AJ Dillon,2023,GBP,OFF,RB,AJ Dillon GBP RB
14805,AJ Dillon,2024,GBP,OFF,RB,AJ Dillon GBP RB
14806,LaMical Perine,2022,FA,OFF,RB,LaMical Perine FA RB
14806,LaMical Perine,2023,KCC,OFF,RB,LaMical Perine KCC RB
14806,LaMical Perine,2024,FA,OFF,RB,LaMical Perine FA RB
14807,Joshua Kelley,2022,LAC,OFF,RB,Joshua Kelley LAC RB
14807,Joshua Kelley,2023,LAC,OFF,RB,Joshua Kelley LAC RB
14807,Joshua Kelley,2024,TEN,OFF,RB,Joshua Kelley TEN RB
14808,Darrynton Evans,2022,CHI,OFF,RB,Darrynton Evans CHI RB
14808,Darrynton Evans,2023,BUF,OFF,RB,Darrynton Evans BUF RB
14808,Darrynton Evans,2024,CHI,OFF,RB,Darrynton Evans CHI RB
14809,Rodney Smith,2022,FA,OFF,RB,Rodney Smith FA RB
14810,KeShawn Vaughn,2022,TBB,OFF,RB,KeShawn Vaughn TBB RB
14810,KeShawn Vaughn,2023,NEP,OFF,RB,KeShawn Vaughn NEP RB
14810,KeShawn Vaughn,2024,FA,OFF,RB,KeShawn Vaughn FA RB
14811,Salvon Ahmed,2022,MIA,OFF,RB,Salvon Ahmed MIA RB
14811,Salvon Ahmed,2023,MIA,OFF,RB,Salvon Ahmed MIA RB
14811,Salvon Ahmed,2024,IND,OFF,RB,Salvon Ahmed IND RB
14812,Darius Anderson,2022,HOU,OFF,RB,Darius Anderson HOU RB
14812,Darius Anderson,2023,FA,OFF,RB,Darius Anderson FA RB
14813,James Robinson,2022,NYJ,OFF,RB,James Robinson NYJ RB
14813,James Robinson,2023,NOS,OFF,RB,James Robinson NOS RB
14813,James Robinson,2024,FA,OFF,RB,James Robinson FA RB
14815,DeeJay Dallas,2022,SEA,OFF,RB,DeeJay Dallas SEA RB
14815,DeeJay Dallas,2023,SEA,OFF,RB,DeeJay Dallas SEA RB
14815,DeeJay Dallas,2024,ARI,OFF,RB,DeeJay Dallas ARI RB
14816,Michael Warren,2022,FA,OFF,RB,Michael Warren FA RB
14817,Patrick Taylor,2022,GBP,OFF,RB,Patrick Taylor GBP RB
14817,Patrick Taylor,2023,GBP,OFF,RB,Patrick Taylor GBP RB
14817,Patrick Taylor,2024,SFO,OFF,RB,Patrick Taylor SFO RB
14818,Xavier Jones,2022,FA,OFF,RB,Xavier Jones FA RB
14818,Xavier Jones,2023,FA,OFF,RB,Xavier Jones FA RB
14821,JaMycal Hasty,2022,JAC,OFF,RB,JaMycal Hasty JAC RB
14821,JaMycal Hasty,2023,NEP,OFF,RB,JaMycal Hasty NEP RB
14821,JaMycal Hasty,2024,NEP,OFF,RB,JaMycal Hasty NEP RB
14823,Rico Dowdle,2022,DAL,OFF,RB,Rico Dowdle DAL RB
14823,Rico Dowdle,2023,DAL,OFF,RB,Rico Dowdle DAL RB
14823,Rico Dowdle,2024,DAL,OFF,RB,Rico Dowdle DAL RB
14824,Scottie Phillips,2022,FA,OFF,RB,Scottie Phillips FA RB
14826,Artavis Pierce,2022,FA,OFF,RB,Artavis Pierce FA RB
14827,JJ Taylor,2022,NEP,OFF,RB,JJ Taylor NEP RB
14827,JJ Taylor,2023,HOU,OFF,RB,JJ Taylor HOU RB
14827,JJ Taylor,2024,HOU,OFF,RB,JJ Taylor HOU RB
14828,Tony Jones,2022,SEA,OFF,RB,Tony Jones SEA RB
14828,Tony Jones,2023,ARI,OFF,RB,Tony Jones ARI RB
14828,Tony Jones,2024,FA,OFF,RB,Tony Jones FA RB
14830,LeVante Bellamy,2022,FA,OFF,RB,LeVante Bellamy FA RB
14831,Adrian Killins,2022,FA,OFF,RB,Adrian Killins FA RB
14832,CeeDee Lamb,2022,DAL,OFF,WR,CeeDee Lamb DAL WR
14832,CeeDee Lamb,2023,DAL,OFF,WR,CeeDee Lamb DAL WR
14832,CeeDee Lamb,2024,DAL,OFF,WR,CeeDee Lamb DAL WR
14833,Jerry Jeudy,2022,DEN,OFF,WR,Jerry Jeudy DEN WR
14833,Jerry Jeudy,2023,DEN,OFF,WR,Jerry Jeudy DEN WR
14833,Jerry Jeudy,2024,CLE,OFF,WR,Jerry Jeudy CLE WR
14834,Henry Ruggs,2022,FA,OFF,WR,Henry Ruggs FA WR
14834,Henry Ruggs,2023,FA,OFF,WR,Henry Ruggs FA WR
14834,Henry Ruggs,2024,FA,OFF,WR,Henry Ruggs FA WR
14835,Tee Higgins,2022,CIN,OFF,WR,Tee Higgins CIN WR
14835,Tee Higgins,2023,CIN,OFF,WR,Tee Higgins CIN WR
14835,Tee Higgins,2024,CIN,OFF,WR,Tee Higgins CIN WR
14836,Justin Jefferson,2022,MIN,OFF,WR,Justin Jefferson MIN WR
14836,Justin Jefferson,2023,MIN,OFF,WR,Justin Jefferson MIN WR
14836,Justin Jefferson,2024,MIN,OFF,WR,Justin Jefferson MIN WR
14837,KJ Hamler,2022,DEN,OFF,WR,KJ Hamler DEN WR
14837,KJ Hamler,2023,BUF,OFF,WR,KJ Hamler BUF WR
14837,KJ Hamler,2024,BUF,OFF,WR,KJ Hamler BUF WR
14838,Laviska Shenault,2022,CAR,OFF,WR,Laviska Shenault CAR WR
14838,Laviska Shenault,2023,CAR,OFF,WR,Laviska Shenault CAR WR
14838,Laviska Shenault,2024,FA,OFF,WR,Laviska Shenault FA WR
14839,Jalen Reagor,2022,MIN,OFF,WR,Jalen Reagor MIN WR
14839,Jalen Reagor,2023,NEP,OFF,WR,Jalen Reagor NEP WR
14839,Jalen Reagor,2024,LAC,OFF,WR,Jalen Reagor LAC WR
14840,Brandon Aiyuk,2022,SFO,OFF,WR,Brandon Aiyuk SFO WR
14840,Brandon Aiyuk,2023,SFO,OFF,WR,Brandon Aiyuk SFO WR
14840,Brandon Aiyuk,2024,SFO,OFF,WR,Brandon Aiyuk SFO WR
14841,Chase Claypool,2022,CHI,OFF,WR,Chase Claypool CHI WR
14841,Chase Claypool,2023,MIA,OFF,WR,Chase Claypool MIA WR
14841,Chase Claypool,2024,FA,OFF,WR,Chase Claypool FA WR
14842,Michael Pittman,2022,IND,OFF,WR,Michael Pittman IND WR
14842,Michael Pittman,2023,IND,OFF,WR,Michael Pittman IND WR
14842,Michael Pittman,2024,IND,OFF,WR,Michael Pittman IND WR
14843,Lynn Bowden,2022,NEP,OFF,WR,Lynn Bowden NEP WR
14843,Lynn Bowden,2023,NOS,OFF,WR,Lynn Bowden NOS WR
14843,Lynn Bowden,2024,FA,OFF,WR,Lynn Bowden FA WR
14844,Bryan Edwards,2022,FA,OFF,WR,Bryan Edwards FA WR
14844,Bryan Edwards,2023,FA,OFF,WR,Bryan Edwards FA WR
14844,Bryan Edwards,2024,FA,OFF,WR,Bryan Edwards FA WR
14845,Gabriel Davis,2022,BUF,OFF,WR,Gabriel Davis BUF WR
14845,Gabriel Davis,2023,BUF,OFF,WR,Gabriel Davis BUF WR
14845,Gabriel Davis,2024,JAC,OFF,WR,Gabriel Davis JAC WR
14846,Denzel Mims,2022,NYJ,OFF,WR,Denzel Mims NYJ WR
14846,Denzel Mims,2023,PIT,OFF,WR,Denzel Mims PIT WR
14846,Denzel Mims,2024,FA,OFF,WR,Denzel Mims FA WR
14847,Devin Duvernay,2022,BAL,OFF,WR,Devin Duvernay BAL WR
14847,Devin Duvernay,2023,BAL,OFF,WR,Devin Duvernay BAL WR
14847,Devin Duvernay,2024,JAC,OFF,WR,Devin Duvernay JAC WR
14848,James Proche,2022,BAL,OFF,WR,James Proche BAL WR
14848,James Proche,2023,CLE,OFF,WR,James Proche CLE WR
14848,James Proche,2024,CLE,OFF,WR,James Proche CLE WR
14849,Isaiah Hodgins,2022,NYG,OFF,WR,Isaiah Hodgins NYG WR
14849,Isaiah Hodgins,2023,NYG,OFF,WR,Isaiah Hodgins NYG WR
14849,Isaiah Hodgins,2024,SFO,OFF,WR,Isaiah Hodgins SFO WR
14850,Quintez Cephus,2022,DET,OFF,WR,Quintez Cephus DET WR
14850,Quintez Cephus,2023,FA,OFF,WR,Quintez Cephus FA WR
14850,Quintez Cephus,2024,LAR,OFF,WR,Quintez Cephus LAR WR
14851,KJ Hill,2022,FA,OFF,WR,KJ Hill FA WR
14852,Antonio Gibson,2022,WAS,OFF,RB,Antonio Gibson WAS RB
14852,Antonio Gibson,2023,WAS,OFF,RB,Antonio Gibson WAS RB
14852,Antonio Gibson,2024,NEP,OFF,RB,Antonio Gibson NEP RB
14853,Collin Johnson,2022,NYG,OFF,WR,Collin Johnson NYG WR
14853,Collin Johnson,2023,CHI,OFF,WR,Collin Johnson CHI WR
14853,Collin Johnson,2024,CHI,OFF,WR,Collin Johnson CHI WR
14854,Binjimen Victor,2022,FA,OFF,WR,Binjimen Victor FA WR
14854,Binjimen Victor,2023,FA,OFF,WR,Binjimen Victor FA WR
14855,Austin Mack,2022,FA,OFF,WR,Austin Mack FA WR
14855,Austin Mack,2024,FA,OFF,WR,Austin Mack FA WR
14856,Quartney Davis,2022,FA,OFF,WR,Quartney Davis FA WR
14857,Donovan Peoples-Jones,2022,CLE,OFF,WR,Donovan Peoples-Jones CLE WR
14857,Donovan Peoples-Jones,2023,DET,OFF,WR,Donovan Peoples-Jones DET WR
14857,Donovan Peoples-Jones,2024,FA,OFF,WR,Donovan Peoples-Jones FA WR
14858,Van Jefferson,2022,LAR,OFF,WR,Van Jefferson LAR WR
14858,Van Jefferson,2023,ATL,OFF,WR,Van Jefferson ATL WR
14858,Van Jefferson,2024,PIT,OFF,WR,Van Jefferson PIT WR
14859,Trishton Jackson,2022,MIN,OFF,WR,Trishton Jackson MIN WR
14859,Trishton Jackson,2023,MIN,OFF,WR,Trishton Jackson MIN WR
14859,Trishton Jackson,2024,ARI,OFF,WR,Trishton Jackson ARI WR
14860,Jauan Jennings,2022,SFO,OFF,WR,Jauan Jennings SFO WR
14860,Jauan Jennings,2023,SFO,OFF,WR,Jauan Jennings SFO WR
14860,Jauan Jennings,2024,SFO,OFF,WR,Jauan Jennings SFO WR
14861,Juwan Johnson,2022,NOS,OFF,TE,Juwan Johnson NOS TE
14861,Juwan Johnson,2023,NOS,OFF,TE,Juwan Johnson NOS TE
14861,Juwan Johnson,2024,NOS,OFF,TE,Juwan Johnson NOS TE
14862,Joe Reed,2022,CHI,OFF,WR,Joe Reed CHI WR
14862,Joe Reed,2023,CHI,OFF,WR,Joe Reed CHI WR
14862,Joe Reed,2024,FA,OFF,WR,Joe Reed FA WR
14863,Antonio Gandy-Golden,2022,FA,OFF,WR,Antonio Gandy-Golden FA WR
14864,Tyler Johnson,2022,LVR,OFF,WR,Tyler Johnson LVR WR
14864,Tyler Johnson,2023,LAR,OFF,WR,Tyler Johnson LAR WR
14864,Tyler Johnson,2024,LAR,OFF,WR,Tyler Johnson LAR WR
14865,Freddie Swain,2022,DEN,OFF,WR,Freddie Swain DEN WR
14865,Freddie Swain,2023,FA,OFF,WR,Freddie Swain FA WR
